Date,Open,High,Low,Close,Volume
06.06.2017 17:00:00.000 GMT-0400,2432.370,2435.170,2424.150,2432.169,11.0554
07.06.2017 17:00:00.000 GMT-0400,2433.069,2439.170,2427.680,2433.169,6.7882
08.06.2017 17:00:00.000 GMT-0400,2434.469,2446.090,2415.069,2429.589,16.324099999999998
09.06.2017 17:00:00.000 GMT-0400,2429.589,2429.589,2429.589,2429.589,0
10.06.2017 17:00:00.000 GMT-0400,2429.589,2429.589,2429.589,2429.589,0
11.06.2017 17:00:00.000 GMT-0400,2427.269,2429.670,2419.400,2428.969,17.5338
12.06.2017 17:00:00.000 GMT-0400,2431.070,2441.169,2430.559,2439.799,16.3642
13.06.2017 17:00:00.000 GMT-0400,2437.670,2445.299,2428.069,2437.419,14.4398
14.06.2017 17:00:00.000 GMT-0400,2432.489,2433.990,2418.469,2433.120,26.613
15.06.2017 17:00:00.000 GMT-0400,2436.169,2438.370,2421.899,2432.469,9.123500000000002
16.06.2017 17:00:00.000 GMT-0400,2432.469,2432.469,2432.469,2432.469,0
17.06.2017 17:00:00.000 GMT-0400,2432.469,2432.469,2432.469,2432.469,0
18.06.2017 17:00:00.000 GMT-0400,2437.740,2453.770,2437.740,2452.969,4.955100000000001
19.06.2017 17:00:00.000 GMT-0400,2451.450,2452.189,2436.469,2437.269,5.875
20.06.2017 17:00:00.000 GMT-0400,2435.849,2442.070,2430.269,2435.769,12.7073
21.06.2017 17:00:00.000 GMT-0400,2435.170,2441.269,2430.370,2434.339,7.778
22.06.2017 17:00:00.000 GMT-0400,2437.019,2441.270,2431.000,2437.969,4.7474
23.06.2017 17:00:00.000 GMT-0400,2437.969,2437.969,2437.969,2437.969,0
24.06.2017 17:00:00.000 GMT-0400,2437.969,2437.969,2437.969,2437.969,0
25.06.2017 17:00:00.000 GMT-0400,2438.870,2449.969,2436.470,2438.869,5.337
26.06.2017 17:00:00.000 GMT-0400,2438.270,2439.870,2419.369,2420.170,11.115599999999999
27.06.2017 17:00:00.000 GMT-0400,2420.669,2442.670,2416.170,2439.369,7.2992
28.06.2017 17:00:00.000 GMT-0400,2445.270,2447.070,2404.400,2418.890,12.501800000000001
29.06.2017 17:00:00.000 GMT-0400,2422.769,2431.889,2417.139,2422.919,4.6806
30.06.2017 17:00:00.000 GMT-0400,2422.919,2422.919,2422.919,2422.919,0
01.07.2017 17:00:00.000 GMT-0400,2422.919,2422.919,2422.919,2422.919,0
02.07.2017 17:00:00.000 GMT-0400,2429.019,2438.709,2427.639,2435.939,1.9056000000000002
03.07.2017 17:00:00.000 GMT-0400,2425.399,2433.400,2423.399,2426.899,1.1402
04.07.2017 17:00:00.000 GMT-0400,2427.949,2433.999,2420.749,2431.289,3.8968
05.07.2017 17:00:00.000 GMT-0400,2427.469,2428.169,2406.219,2408.599,4.8497
06.07.2017 17:00:00.000 GMT-0400,2412.150,2426.890,2410.000,2424.889,3.6593
07.07.2017 17:00:00.000 GMT-0400,2424.889,2424.889,2424.889,2424.889,0
08.07.2017 17:00:00.000 GMT-0400,2424.889,2424.889,2424.889,2424.889,0
09.07.2017 17:00:00.000 GMT-0400,2429.389,2431.890,2421.399,2427.390,1.9097
10.07.2017 17:00:00.000 GMT-0400,2429.169,2429.670,2412.389,2425.400,3.613
11.07.2017 17:00:00.000 GMT-0400,2425.570,2445.440,2424.699,2442.439,2.8524
12.07.2017 17:00:00.000 GMT-0400,2443.719,2448.590,2440.849,2446.870,3.9154
13.07.2017 17:00:00.000 GMT-0400,2447.150,2463.140,2444.149,2458.149,5.4827
14.07.2017 17:00:00.000 GMT-0400,2458.149,2458.149,2458.149,2458.149,0
15.07.2017 17:00:00.000 GMT-0400,2458.149,2458.149,2458.149,2458.149,0
16.07.2017 17:00:00.000 GMT-0400,2459.049,2462.570,2456.049,2458.539,18.7818
17.07.2017 17:00:00.000 GMT-0400,2458.449,2462.220,2449.719,2460.170,17.9812
18.07.2017 17:00:00.000 GMT-0400,2461.870,2472.500,2459.990,2472.249,9.9341
19.07.2017 17:00:00.000 GMT-0400,2472.300,2477.540,2467.049,2473.049,8.527600000000001
20.07.2017 17:00:00.000 GMT-0400,2473.050,2476.770,2464.300,2471.039,33.88420000000001
21.07.2017 17:00:00.000 GMT-0400,2471.039,2471.039,2471.039,2471.039,0
22.07.2017 17:00:00.000 GMT-0400,2471.039,2471.039,2471.039,2471.039,0
23.07.2017 17:00:00.000 GMT-0400,2468.319,2472.469,2464.939,2470.319,17.9135
24.07.2017 17:00:00.000 GMT-0400,2469.230,2480.970,2468.189,2475.439,153.5367
25.07.2017 17:00:00.000 GMT-0400,2474.440,2481.665,2473.020,2475.950,101.96529999999997
26.07.2017 17:00:00.000 GMT-0400,2479.019,2482.470,2458.149,2473.400,49.9966
27.07.2017 17:00:00.000 GMT-0400,2465.050,2471.540,2462.299,2470.039,31.6275
28.07.2017 17:00:00.000 GMT-0400,2470.039,2470.039,2470.039,2470.039,0
29.07.2017 17:00:00.000 GMT-0400,2470.039,2470.039,2470.039,2470.039,0
30.07.2017 17:00:00.000 GMT-0400,2469.470,2476.870,2467.089,2470.090,22.226
31.07.2017 17:00:00.000 GMT-0400,2475.169,2479.470,2470.570,2475.590,12.6462
01.08.2017 17:00:00.000 GMT-0400,2477.151,2478.169,2465.569,2475.189,19.6436
02.08.2017 17:00:00.000 GMT-0400,2473.320,2475.789,2467.570,2471.169,31.599600000000002
03.08.2017 17:00:00.000 GMT-0400,2473.369,2479.180,2470.899,2475.429,19.5932
04.08.2017 17:00:00.000 GMT-0400,2475.429,2475.429,2475.429,2475.429,0
05.08.2017 17:00:00.000 GMT-0400,2475.429,2475.429,2475.429,2475.429,0
06.08.2017 17:00:00.000 GMT-0400,2478.650,2480.570,2475.139,2480.470,6.1524
07.08.2017 17:00:00.000 GMT-0400,2477.370,2490.769,2469.539,2474.469,11.405899999999999
08.08.2017 17:00:00.000 GMT-0400,2468.970,2474.170,2460.999,2472.510,41.591800000000006
09.08.2017 17:00:00.000 GMT-0400,2468.669,2470.370,2436.599,2437.620,65.86519999999999
10.08.2017 17:00:00.000 GMT-0400,2437.270,2447.569,2430.899,2440.089,58.40370000000001
11.08.2017 17:00:00.000 GMT-0400,2440.089,2440.089,2440.089,2440.089,0
12.08.2017 17:00:00.000 GMT-0400,2440.089,2440.089,2440.089,2440.089,0
13.08.2017 17:00:00.000 GMT-0400,2449.719,2467.870,2449.339,2464.469,19.8346
14.08.2017 17:00:00.000 GMT-0400,2469.869,2470.870,2460.240,2463.590,192.71200000000002
15.08.2017 17:00:00.000 GMT-0400,2463.649,2474.070,2462.589,2467.069,156.31640000000002
16.08.2017 17:00:00.000 GMT-0400,2465.769,2468.770,2429.149,2429.869,36.2666
17.08.2017 17:00:00.000 GMT-0400,2433.090,2439.900,2420.140,2425.519,16.6987
18.08.2017 17:00:00.000 GMT-0400,2425.519,2425.519,2425.519,2425.519,0
19.08.2017 17:00:00.000 GMT-0400,2425.519,2425.519,2425.519,2425.519,0
20.08.2017 17:00:00.000 GMT-0400,2424.370,2430.370,2416.469,2427.869,30.9196
21.08.2017 17:00:00.000 GMT-0400,2433.119,2454.670,2430.069,2451.869,10.344
22.08.2017 17:00:00.000 GMT-0400,2450.220,2451.600,2439.590,2443.440,12.7725
23.08.2017 17:00:00.000 GMT-0400,2439.270,2449.670,2435.170,2438.669,17.399900000000002
24.08.2017 17:00:00.000 GMT-0400,2443.510,2454.270,2438.370,2443.470,14.4735
25.08.2017 17:00:00.000 GMT-0400,2443.470,2443.470,2443.470,2443.470,0
26.08.2017 17:00:00.000 GMT-0400,2443.470,2443.470,2443.470,2443.470,0
27.08.2017 17:00:00.000 GMT-0400,2439.599,2449.840,2437.089,2443.869,8.1292
28.08.2017 17:00:00.000 GMT-0400,2432.049,2448.840,2421.670,2446.870,9.931199999999999
29.08.2017 17:00:00.000 GMT-0400,2449.269,2460.169,2442.659,2456.440,10.822000000000001
30.08.2017 17:00:00.000 GMT-0400,2458.230,2474.770,2457.169,2471.069,14.504299999999999
31.08.2017 17:00:00.000 GMT-0400,2472.169,2480.170,2471.570,2474.969,13.1259
01.09.2017 17:00:00.000 GMT-0400,2474.969,2474.969,2474.969,2474.969,0
02.09.2017 17:00:00.000 GMT-0400,2474.969,2474.969,2474.969,2474.969,0
03.09.2017 17:00:00.000 GMT-0400,2464.069,2469.370,2462.570,2468.869,3.6993
04.09.2017 17:00:00.000 GMT-0400,2469.070,2471.800,2446.170,2457.670,23.9667
05.09.2017 17:00:00.000 GMT-0400,2460.570,2469.470,2457.069,2465.670,19.639400000000002
06.09.2017 17:00:00.000 GMT-0400,2461.420,2469.070,2459.540,2464.870,20.3723
07.09.2017 17:00:00.000 GMT-0400,2460.770,2466.300,2457.119,2461.050,20.378000000000004
08.09.2017 17:00:00.000 GMT-0400,2461.050,2461.050,2461.050,2461.050,0
09.09.2017 17:00:00.000 GMT-0400,2461.050,2461.050,2461.050,2461.050,0
10.09.2017 17:00:00.000 GMT-0400,2474.890,2489.019,2473.639,2487.269,25.136100000000003
11.09.2017 17:00:00.000 GMT-0400,2488.250,2496.570,2488.000,2496.270,10.541600000000003
12.09.2017 17:00:00.000 GMT-0400,2494.469,2497.869,2491.300,2497.570,8.6853
13.09.2017 17:00:00.000 GMT-0400,2493.239,2497.870,2489.269,2496.469,12.2997
14.09.2017 17:00:00.000 GMT-0400,2493.570,2500.069,2491.089,2499.570,7.6998999999999995
15.09.2017 17:00:00.000 GMT-0400,2499.570,2499.570,2499.570,2499.570,0
16.09.2017 17:00:00.000 GMT-0400,2499.570,2499.570,2499.570,2499.570,0
17.09.2017 17:00:00.000 GMT-0400,2505.269,2507.869,2499.599,2504.070,8.7849
18.09.2017 17:00:00.000 GMT-0400,2504.969,2508.079,2502.969,2507.079,6.1845
19.09.2017 17:00:00.000 GMT-0400,2505.469,2509.040,2496.070,2507.879,8.0853
20.09.2017 17:00:00.000 GMT-0400,2505.170,2506.839,2498.320,2500.669,6.1335
21.09.2017 17:00:00.000 GMT-0400,2496.569,2502.969,2496.369,2500.469,10.933300000000001
22.09.2017 17:00:00.000 GMT-0400,2500.469,2500.469,2500.469,2500.469,0
23.09.2017 17:00:00.000 GMT-0400,2500.469,2500.469,2500.469,2500.469,0
24.09.2017 17:00:00.000 GMT-0400,2499.600,2502.109,2487.340,2496.100,7.466799999999999
25.09.2017 17:00:00.000 GMT-0400,2497.250,2503.469,2494.669,2497.669,9.3122
26.09.2017 17:00:00.000 GMT-0400,2499.769,2511.370,2495.370,2506.869,12.4804
27.09.2017 17:00:00.000 GMT-0400,2506.770,2510.470,2500.770,2508.749,67.6996
28.09.2017 17:00:00.000 GMT-0400,2508.939,2519.270,2507.269,2518.270,7.546399999999999
29.09.2017 17:00:00.000 GMT-0400,2518.270,2518.270,2518.270,2518.270,0
30.09.2017 17:00:00.000 GMT-0400,2518.270,2518.270,2518.270,2518.270,0
01.10.2017 17:00:00.000 GMT-0400,2521.409,2528.920,2520.019,2528.770,4.4592
02.10.2017 17:00:00.000 GMT-0400,2531.069,2535.170,2528.249,2534.569,5.4590000000000005
03.10.2017 17:00:00.000 GMT-0400,2534.369,2540.490,2531.749,2537.989,3.8061
04.10.2017 17:00:00.000 GMT-0400,2536.769,2552.170,2536.539,2551.869,6.669100000000001
05.10.2017 17:00:00.000 GMT-0400,2550.770,2551.270,2543.369,2548.669,9.942599999999999
06.10.2017 17:00:00.000 GMT-0400,2548.669,2548.669,2548.669,2548.669,0
07.10.2017 17:00:00.000 GMT-0400,2548.669,2548.669,2548.669,2548.669,0
08.10.2017 17:00:00.000 GMT-0400,2549.440,2552.190,2541.209,2544.259,3.6877999999999997
09.10.2017 17:00:00.000 GMT-0400,2547.319,2555.200,2544.689,2550.949,5.1894
10.10.2017 17:00:00.000 GMT-0400,2550.069,2555.069,2546.089,2554.839,4.2177999999999995
11.10.2017 17:00:00.000 GMT-0400,2552.370,2555.260,2548.070,2550.370,3.1278
12.10.2017 17:00:00.000 GMT-0400,2551.820,2557.580,2549.939,2553.730,3.6864
13.10.2017 17:00:00.000 GMT-0400,2553.730,2553.730,2553.730,2553.730,0
14.10.2017 17:00:00.000 GMT-0400,2553.730,2553.730,2553.730,2553.730,0
15.10.2017 17:00:00.000 GMT-0400,2555.640,2559.470,2552.469,2557.170,3.9657999999999998
16.10.2017 17:00:00.000 GMT-0400,2557.869,2559.245,2554.000,2558.740,2.9907000000000004
17.10.2017 17:00:00.000 GMT-0400,2559.680,2564.150,2558.370,2561.300,3.3843
18.10.2017 17:00:00.000 GMT-0400,2561.750,2563.120,2544.380,2562.870,0
19.10.2017 17:00:00.000 GMT-0400,2562.300,2575.569,2561.370,2575.015,6.2889
20.10.2017 17:00:00.000 GMT-0400,2575.015,2575.015,2575.015,2575.015,0
21.10.2017 17:00:00.000 GMT-0400,2575.015,2575.015,2575.015,2575.015,0
22.10.2017 17:00:00.000 GMT-0400,2575.569,2579.130,2564.090,2565.470,8.4686
23.10.2017 17:00:00.000 GMT-0400,2567.570,2572.049,2564.870,2569.289,7.539200000000001
24.10.2017 17:00:00.000 GMT-0400,2565.049,2568.050,2543.669,2557.169,14.2207
25.10.2017 17:00:00.000 GMT-0400,2559.739,2566.970,2558.399,2560.490,11.243599999999999
26.10.2017 17:00:00.000 GMT-0400,2564.770,2582.870,2563.899,2580.770,12.206999999999999
27.10.2017 17:00:00.000 GMT-0400,2580.770,2580.770,2580.770,2580.770,0
28.10.2017 17:00:00.000 GMT-0400,2580.770,2580.770,2580.770,2580.770,0
29.10.2017 17:00:00.000 GMT-0400,2575.550,2579.389,2567.640,2571.569,12.0355
30.10.2017 17:00:00.000 GMT-0400,2571.869,2577.870,2570.839,2575.169,5.6878
31.10.2017 17:00:00.000 GMT-0400,2580.469,2588.189,2574.369,2578.870,10.8401
01.11.2017 17:00:00.000 GMT-0400,2572.899,2581.160,2564.890,2579.660,14.274400000000002
02.11.2017 17:00:00.000 GMT-0400,2580.370,2588.170,2576.469,2587.570,10.694300000000002
03.11.2017 17:00:00.000 GMT-0400,2587.570,2587.570,2587.570,2587.570,0
04.11.2017 17:00:00.000 GMT-0400,2587.570,2587.570,2587.570,2587.570,0
05.11.2017 17:00:00.000 GMT-0500,2583.099,2592.970,2581.769,2591.169,9.168800000000001
06.11.2017 17:00:00.000 GMT-0500,2595.709,2596.670,2583.970,2590.169,10.517999999999999
07.11.2017 17:00:00.000 GMT-0500,2587.880,2595.469,2584.669,2594.640,6.786299999999999
08.11.2017 17:00:00.000 GMT-0500,2591.050,2592.800,2566.069,2584.279,21.7895
09.11.2017 17:00:00.000 GMT-0500,2582.489,2583.670,2573.240,2582.369,18.0554
10.11.2017 17:00:00.000 GMT-0500,2582.369,2582.369,2582.369,2582.369,0
11.11.2017 17:00:00.000 GMT-0500,2582.369,2582.369,2582.369,2582.369,0
12.11.2017 17:00:00.000 GMT-0500,2582.789,2587.369,2572.299,2585.070,8.6762
13.11.2017 17:00:00.000 GMT-0500,2580.669,2583.669,2566.070,2578.669,16.2715
14.11.2017 17:00:00.000 GMT-0500,2570.370,2572.470,2556.669,2564.520,15.642400000000002
15.11.2017 17:00:00.000 GMT-0500,2572.799,2589.870,2570.539,2585.570,9.354899999999999
16.11.2017 17:00:00.000 GMT-0500,2582.290,2585.790,2577.040,2578.169,9.708
17.11.2017 17:00:00.000 GMT-0500,2578.169,2578.169,2578.169,2578.169,0
18.11.2017 17:00:00.000 GMT-0500,2578.169,2578.169,2578.169,2578.169,0
19.11.2017 17:00:00.000 GMT-0500,2569.870,2584.569,2569.739,2582.269,8.949100000000001
20.11.2017 17:00:00.000 GMT-0500,2581.969,2601.070,2579.989,2598.770,9.51
21.11.2017 17:00:00.000 GMT-0500,2598.270,2600.270,2594.370,2595.979,13.785000000000002
22.11.2017 17:00:00.000 GMT-0500,2594.969,2598.970,2590.669,2597.829,8.1753
23.11.2017 17:00:00.000 GMT-0500,2598.039,2603.970,2596.869,2602.469,7.1987000000000005
24.11.2017 17:00:00.000 GMT-0500,2602.469,2602.469,2602.469,2602.469,0
25.11.2017 17:00:00.000 GMT-0500,2602.469,2602.469,2602.469,2602.469,0
26.11.2017 17:00:00.000 GMT-0500,2599.850,2606.170,2598.669,2601.169,7.4526
27.11.2017 17:00:00.000 GMT-0500,2601.269,2627.619,2601.269,2627.249,12.265500000000003
28.11.2017 17:00:00.000 GMT-0500,2625.870,2634.469,2620.270,2625.689,18.383000000000003
29.11.2017 17:00:00.000 GMT-0500,2625.319,2657.870,2624.969,2646.200,16.6419
30.11.2017 17:00:00.000 GMT-0500,2641.969,2649.820,2604.249,2641.000,107.2273
01.12.2017 17:00:00.000 GMT-0500,2641.000,2641.000,2641.000,2641.000,0
02.12.2017 17:00:00.000 GMT-0500,2641.000,2641.000,2641.000,2641.000,0
03.12.2017 17:00:00.000 GMT-0500,2658.240,2664.740,2638.000,2638.250,42.5576
04.12.2017 17:00:00.000 GMT-0500,2643.440,2648.440,2627.450,2629.199,22.992900000000002
05.12.2017 17:00:00.000 GMT-0500,2623.980,2634.230,2619.950,2629.069,35.8401
06.12.2017 17:00:00.000 GMT-0500,2632.540,2640.549,2625.759,2636.919,27.917399999999997
07.12.2017 17:00:00.000 GMT-0500,2642.349,2651.350,2641.590,2651.100,34.5522
08.12.2017 17:00:00.000 GMT-0500,2651.100,2651.100,2651.100,2651.100,0
09.12.2017 17:00:00.000 GMT-0500,2651.100,2651.100,2651.100,2651.100,0
10.12.2017 17:00:00.000 GMT-0500,2653.450,2660.210,2648.819,2659.689,35.913500000000006
11.12.2017 17:00:00.000 GMT-0500,2661.120,2669.700,2659.700,2664.319,36.1542
12.12.2017 17:00:00.000 GMT-0500,2662.200,2671.780,2661.200,2663.450,23.022000000000002
13.12.2017 17:00:00.000 GMT-0500,2667.290,2669.680,2651.040,2651.680,13.848700000000001
14.12.2017 17:00:00.000 GMT-0500,2655.970,2679.389,2654.470,2674.139,18.4758
15.12.2017 17:00:00.000 GMT-0500,2674.139,2674.139,2674.139,2674.139,0
16.12.2017 17:00:00.000 GMT-0500,2674.139,2674.139,2674.139,2674.139,0
17.12.2017 17:00:00.000 GMT-0500,2685.480,2694.590,2685.130,2691.370,20.152300000000004
18.12.2017 17:00:00.000 GMT-0500,2692.100,2694.600,2679.869,2680.870,10.431999999999999
19.12.2017 17:00:00.000 GMT-0500,2685.970,2691.970,2675.769,2679.270,19.401400000000002
20.12.2017 17:00:00.000 GMT-0500,2678.670,2692.569,2677.469,2684.800,11.9751
21.12.2017 17:00:00.000 GMT-0500,2686.289,2687.919,2678.869,2685.410,8.8374
22.12.2017 17:00:00.000 GMT-0500,2685.410,2685.410,2685.410,2685.410,0
23.12.2017 17:00:00.000 GMT-0500,2685.410,2685.410,2685.410,2685.410,0
24.12.2017 17:00:00.000 GMT-0500,2685.410,2685.410,2685.410,2685.410,0
25.12.2017 17:00:00.000 GMT-0500,2682.299,2684.669,2679.169,2683.420,2.4094999999999995
26.12.2017 17:00:00.000 GMT-0500,2682.750,2685.620,2676.069,2679.499,4.1659
27.12.2017 17:00:00.000 GMT-0500,2681.369,2686.970,2678.249,2686.170,146.9599
28.12.2017 17:00:00.000 GMT-0500,2687.340,2697.589,2673.420,2675.919,10.2784
29.12.2017 17:00:00.000 GMT-0500,2675.919,2675.919,2675.919,2675.919,0
30.12.2017 17:00:00.000 GMT-0500,2675.919,2675.919,2675.919,2675.919,0
31.12.2017 17:00:00.000 GMT-0500,2675.919,2675.919,2675.919,2675.919,0
01.01.2018 17:00:00.000 GMT-0500,2679.349,2695.470,2674.589,2695.090,73.44040000000001
02.01.2018 17:00:00.000 GMT-0500,2695.869,2714.070,2695.499,2712.369,37.217
03.01.2018 17:00:00.000 GMT-0500,2712.470,2728.370,2711.470,2722.899,18.0158
04.01.2018 17:00:00.000 GMT-0500,2725.439,2742.369,2725.189,2740.679,85.35319999999999
05.01.2018 17:00:00.000 GMT-0500,2740.679,2740.679,2740.679,2740.679,0
06.01.2018 17:00:00.000 GMT-0500,2740.679,2740.679,2740.679,2740.679,0
07.01.2018 17:00:00.000 GMT-0500,2744.979,2748.400,2736.649,2746.520,11.059399999999998
08.01.2018 17:00:00.000 GMT-0500,2744.669,2759.100,2744.599,2751.880,16.8996
09.01.2018 17:00:00.000 GMT-0500,2748.470,2750.859,2735.570,2747.839,16.5922
10.01.2018 17:00:00.000 GMT-0500,2752.470,2767.320,2749.899,2767.320,6.5586
11.01.2018 17:00:00.000 GMT-0500,2768.899,2787.640,2765.899,2785.889,9.4331
12.01.2018 17:00:00.000 GMT-0500,2785.889,2785.889,2785.889,2785.889,0
13.01.2018 17:00:00.000 GMT-0500,2785.889,2785.889,2785.889,2785.889,0
14.01.2018 17:00:00.000 GMT-0500,2791.270,2795.149,2789.869,2793.710,4.7524999999999995
15.01.2018 17:00:00.000 GMT-0500,2796.899,2807.470,2768.070,2776.650,42.0381
16.01.2018 17:00:00.000 GMT-0500,2781.890,2808.400,2779.269,2803.639,17.399299999999997
17.01.2018 17:00:00.000 GMT-0500,2803.169,2805.949,2792.189,2798.790,25.4933
18.01.2018 17:00:00.000 GMT-0500,2793.199,2811.189,2791.940,2810.939,11.791100000000002
19.01.2018 17:00:00.000 GMT-0500,2810.939,2810.939,2810.939,2810.939,0
20.01.2018 17:00:00.000 GMT-0500,2810.939,2810.939,2810.939,2810.939,0
21.01.2018 17:00:00.000 GMT-0500,2805.400,2833.170,2803.369,2832.870,24.316400000000005
22.01.2018 17:00:00.000 GMT-0500,2837.069,2842.439,2826.569,2839.689,25.421599999999998
23.01.2018 17:00:00.000 GMT-0500,2839.569,2852.870,2823.440,2837.569,32.9437
24.01.2018 17:00:00.000 GMT-0500,2838.440,2852.270,2830.169,2839.169,183.9426
25.01.2018 17:00:00.000 GMT-0500,2842.420,2871.669,2841.970,2871.669,434.1968
26.01.2018 17:00:00.000 GMT-0500,2871.669,2871.669,2871.669,2871.669,0
27.01.2018 17:00:00.000 GMT-0500,2871.669,2871.669,2871.669,2871.669,0
28.01.2018 17:00:00.000 GMT-0500,2871.970,2873.219,2850.519,2851.770,22.3233
29.01.2018 17:00:00.000 GMT-0500,2842.460,2844.909,2818.009,2822.469,23.6323
30.01.2018 17:00:00.000 GMT-0500,2828.650,2838.899,2811.749,2824.769,57.2436
31.01.2018 17:00:00.000 GMT-0500,2832.210,2835.469,2808.409,2821.369,99.95879999999998
01.02.2018 17:00:00.000 GMT-0500,2819.169,2819.469,2758.270,2759.069,69.2768
02.02.2018 17:00:00.000 GMT-0500,2759.069,2759.069,2759.069,2759.069,0
03.02.2018 17:00:00.000 GMT-0500,2759.069,2759.069,2759.069,2759.069,0
04.02.2018 17:00:00.000 GMT-0500,2751.239,2762.770,2636.869,2644.439,64.3082
05.02.2018 17:00:00.000 GMT-0500,2597.870,2701.770,2574.269,2697.970,130.8515
06.02.2018 17:00:00.000 GMT-0500,2674.870,2728.070,2662.869,2680.669,74.5966
07.02.2018 17:00:00.000 GMT-0500,2673.569,2687.270,2579.369,2580.670,83.1401
08.02.2018 17:00:00.000 GMT-0500,2607.370,2639.070,2532.170,2619.769,82.9816
09.02.2018 17:00:00.000 GMT-0500,2619.769,2619.769,2619.769,2619.769,0
10.02.2018 17:00:00.000 GMT-0500,2619.769,2619.769,2619.769,2619.769,0
11.02.2018 17:00:00.000 GMT-0500,2637.069,2672.670,2621.669,2655.870,40.373900000000006
12.02.2018 17:00:00.000 GMT-0500,2645.469,2668.670,2635.570,2662.669,33.8012
13.02.2018 17:00:00.000 GMT-0500,2668.670,2702.269,2627.670,2698.769,38.5174
14.02.2018 17:00:00.000 GMT-0500,2707.070,2731.670,2688.669,2731.670,29.5817
15.02.2018 17:00:00.000 GMT-0500,2738.070,2754.470,2722.069,2731.769,34.2475
16.02.2018 17:00:00.000 GMT-0500,2731.769,2731.769,2731.769,2731.769,0
17.02.2018 17:00:00.000 GMT-0500,2731.769,2731.769,2731.769,2731.769,0
18.02.2018 17:00:00.000 GMT-0500,2744.669,2745.170,2719.469,2728.269,8.9
19.02.2018 17:00:00.000 GMT-0500,2730.070,2737.670,2705.970,2715.170,27.690300000000004
20.02.2018 17:00:00.000 GMT-0500,2717.069,2747.770,2700.769,2700.970,27.433600000000002
21.02.2018 17:00:00.000 GMT-0500,2693.370,2731.270,2687.670,2703.469,31.830900000000003
22.02.2018 17:00:00.000 GMT-0500,2725.069,2747.970,2713.169,2747.470,21.146599999999996
23.02.2018 17:00:00.000 GMT-0500,2747.470,2747.470,2747.470,2747.470,0
24.02.2018 17:00:00.000 GMT-0500,2747.470,2747.470,2747.470,2747.470,0
25.02.2018 17:00:00.000 GMT-0500,2751.770,2780.270,2750.569,2779.269,16.0718
26.02.2018 17:00:00.000 GMT-0500,2776.569,2789.170,2743.269,2743.269,27.947700000000005
27.02.2018 17:00:00.000 GMT-0500,2746.369,2761.270,2712.369,2712.369,29.3493
28.02.2018 17:00:00.000 GMT-0500,2716.069,2730.670,2658.769,2675.769,58.1325
01.03.2018 17:00:00.000 GMT-0500,2680.470,2696.269,2647.070,2689.969,43.7803
02.03.2018 17:00:00.000 GMT-0500,2689.969,2689.969,2689.969,2689.969,0
03.03.2018 17:00:00.000 GMT-0500,2689.969,2689.969,2689.969,2689.969,0
04.03.2018 17:00:00.000 GMT-0500,2673.269,2727.870,2664.170,2721.169,28.294200000000004
05.03.2018 17:00:00.000 GMT-0500,2725.170,2734.470,2710.569,2727.869,28.164899999999996
06.03.2018 17:00:00.000 GMT-0500,2693.169,2730.569,2691.969,2726.870,26.850900000000003
07.03.2018 17:00:00.000 GMT-0500,2726.370,2740.270,2720.670,2738.769,20.257799999999996
08.03.2018 17:00:00.000 GMT-0500,2735.869,2786.670,2730.869,2786.170,19.2182
09.03.2018 17:00:00.000 GMT-0500,2786.170,2786.170,2786.170,2786.170,0
10.03.2018 17:00:00.000 GMT-0500,2786.170,2786.170,2786.170,2786.170,0
11.03.2018 17:00:00.000 GMT-0400,2795.070,2800.070,2778.669,2783.469,16.598
12.03.2018 17:00:00.000 GMT-0400,2784.969,2802.070,2757.969,2764.969,22.580499999999997
13.03.2018 17:00:00.000 GMT-0400,2763.470,2778.270,2743.569,2749.569,25.9108
14.03.2018 17:00:00.000 GMT-0400,2754.569,2763.069,2741.569,2747.270,16.8321
15.03.2018 17:00:00.000 GMT-0400,2749.369,2761.170,2745.369,2750.070,12.821800000000001
16.03.2018 17:00:00.000 GMT-0400,2750.070,2750.070,2750.070,2750.070,0
17.03.2018 17:00:00.000 GMT-0400,2750.070,2750.070,2750.070,2750.070,0
18.03.2018 17:00:00.000 GMT-0400,2742.969,2745.670,2693.070,2711.869,21.7361
19.03.2018 17:00:00.000 GMT-0400,2722.469,2724.770,2709.370,2716.770,15.9975
20.03.2018 17:00:00.000 GMT-0400,2721.470,2739.770,2709.269,2711.270,41.6953
21.03.2018 17:00:00.000 GMT-0400,2718.670,2719.170,2640.469,2643.969,106.0771
22.03.2018 17:00:00.000 GMT-0400,2626.370,2656.969,2584.869,2587.370,135.8701
23.03.2018 17:00:00.000 GMT-0400,2587.370,2587.370,2587.370,2587.370,0
24.03.2018 17:00:00.000 GMT-0400,2587.370,2587.370,2587.370,2587.370,0
25.03.2018 17:00:00.000 GMT-0400,2616.569,2661.370,2601.269,2658.869,97.7702
26.03.2018 17:00:00.000 GMT-0400,2669.270,2678.270,2595.170,2611.669,115.5855
27.03.2018 17:00:00.000 GMT-0400,2611.569,2632.769,2592.269,2604.570,187.51539999999997
28.03.2018 17:00:00.000 GMT-0400,2605.970,2659.269,2605.970,2640.969,79.3571
29.03.2018 17:00:00.000 GMT-0400,2640.969,2640.969,2640.969,2640.969,0
30.03.2018 17:00:00.000 GMT-0400,2640.969,2640.969,2640.969,2640.969,0
